salary,salary25,salary50,salary75,sampleCount,isShowSalary,salaryThousand50,salaryThousand,originSampleCount,originTotalSampleCount,analyzeCode,desc,jobCount,jobUrl,job_code,salary_type
45196.58,30000.0,39000.0,47500.0,38.0,True,39.0,45.0,38.0,629.0,1,1年以下,1187,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003010,月薪
53292.906,40000.0,50000.0,60000.0,148.0,True,50.0,53.0,148.0,629.0,2,1~3年,290,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003010,月薪
58394.89,40000.0,50000.0,67500.0,137.0,True,50.0,58.0,137.0,629.0,3,3~5年,73,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003010,月薪
63413.207,47500.0,60000.0,80000.0,217.0,True,60.0,63.0,217.0,629.0,4,5~10年,24,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003010,月薪
69283.93,50000.0,60000.0,80000.0,89.0,True,60.0,69.0,89.0,629.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003010,月薪
,,,,,,,,,,1,1年以下,132,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003011&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003011,年薪
771391.75,495846.1,673388.0,873525.06,18.0,True,39.0,47.0,18.0,49.0,2,1~3年,34,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003011&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003011,年薪
757366.44,519838.66,725187.06,960877.56,0.0,False,42.0,46.0,11.0,49.0,3,3~5年,7,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003011&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003011,年薪
776805.0,615808.9,863317.94,1004553.8,12.0,True,50.0,47.0,12.0,49.0,4,5~10年,13,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003011&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003011,年薪
742972.06,487848.56,647488.5,1048230.06,8.0,False,37.0,45.0,8.0,49.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003011&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003011,年薪
721811.4,479080.72,653644.25,796105.2,38.0,True,39.0,45.0,38.0,628.0,1,1年以下,1187,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003010,年薪
851113.7,638774.3,838005.44,1005606.56,148.0,True,50.0,53.0,148.0,628.0,2,1~3年,290,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003010,年薪
932594.9,638774.3,838005.44,1131307.4,137.0,True,50.0,58.0,137.0,628.0,3,3~5年,73,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003010,年薪
1012739.8,758544.5,1005606.56,1340808.8,217.0,True,60.0,63.0,217.0,628.0,4,5~10年,24,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003010,年薪
1109997.9,798467.9,1005606.56,1382709.0,88.0,True,60.0,69.0,88.0,628.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003010&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003010,年薪
,,,,,,,,,,1,1年以下,67,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003012,月薪
,,,,,,,,,,2,1~3年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003012,月薪
,,,,,,,,,,3,3~5年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003012,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003012,月薪
38400.0,31000.0,36000.0,41000.0,5.0,False,36.0,38.0,5.0,5.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003012,月薪
,,,,,,,,,,1,1年以下,67,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003012,年薪
,,,,,,,,,,2,1~3年,6,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003012,年薪
,,,,,,,,,,3,3~5年,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003012,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003012,年薪
623609.3,495846.1,621588.94,716290.56,5.0,False,36.0,38.0,5.0,5.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003012&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003012,年薪
86600.0,62500.0,78500.0,93000.0,0.0,False,78.0,86.0,10.0,149.0,1,1年以下,43,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003014,月薪
80304.7,59000.0,78180.0,99000.0,34.0,True,78.0,80.0,34.0,149.0,2,1~3年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003014,月薪
93481.914,65000.0,78500.0,103000.0,23.0,True,78.0,93.0,23.0,149.0,3,3~5年,58,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003014,月薪
98002.0,62050.0,81500.0,120000.0,45.0,True,81.0,98.0,45.0,149.0,4,5~10年,121,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003014,月薪
101729.73,59000.0,93500.0,112500.0,37.0,True,93.0,101.0,37.0,149.0,5,10年以上,32,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003014,月薪
501958.9,418542.72,489138.66,544167.0,380.0,True,33.0,34.0,380.0,5393.0,1,1年以下,9506,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003013,年薪
510678.47,439469.84,503961.06,565096.5,1068.0,True,34.0,35.0,1068.0,5393.0,2,1~3年,4518,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003013,年薪
519076.0,432494.12,518783.44,568086.44,967.0,True,35.0,35.0,967.0,5393.0,3,3~5年,804,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003013,年薪
547019.56,446445.56,533605.8,598359.44,1586.0,True,36.0,37.0,1586.0,5393.0,4,5~10年,150,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003013,年薪
579931.44,474348.4,563250.56,672733.94,1392.0,True,38.0,39.0,1392.0,5393.0,5,10年以上,7,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003013,年薪
856004.44,741176.5,930183.7,1263212.4,68.0,True,40.0,46.0,68.0,598.0,1,1年以下,4442,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003015,年薪
906509.5,804705.94,1033537.44,1263212.4,187.0,True,45.0,49.0,187.0,598.0,2,1~3年,3195,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003015,年薪
903598.8,804705.94,1033537.44,1263212.4,130.0,True,45.0,49.0,130.0,598.0,3,3~5年,1301,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003015,年薪
929389.8,847058.9,1102440.0,1353934.0,153.0,True,48.0,50.0,153.0,598.0,4,5~10年,517,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003015,年薪
1030204.06,900000.06,1228761.1,1492887.4,60.0,True,53.0,56.0,60.0,598.0,5,10年以上,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003015,年薪
46658.234,35000.0,40500.0,55000.0,68.0,True,40.0,46.0,68.0,598.0,1,1年以下,4442,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003015,月薪
49411.113,38000.0,45000.0,55000.0,187.0,True,45.0,49.0,187.0,598.0,2,1~3年,3195,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003015,月薪
49252.46,38000.0,45000.0,55000.0,130.0,True,45.0,49.0,130.0,598.0,3,3~5年,1301,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003015,月薪
50658.25,40000.0,48000.0,58950.0,153.0,True,48.0,50.0,153.0,598.0,4,5~10年,517,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003015,月薪
56153.332,42500.0,53500.0,65000.0,60.0,True,53.0,56.0,60.0,598.0,5,10年以上,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003015&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003015,月薪
34522.383,30000.0,33000.0,36400.0,380.0,True,33.0,34.0,380.0,5393.0,1,1年以下,9506,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003013,月薪
35122.074,31500.0,34000.0,37800.0,1068.0,True,34.0,35.0,1068.0,5393.0,2,1~3年,4518,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003013,月薪
35699.617,31000.0,35000.0,38000.0,967.0,True,35.0,35.0,967.0,5393.0,3,3~5年,804,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003013,月薪
37621.445,32000.0,36000.0,40025.0,1586.0,True,36.0,37.0,1586.0,5393.0,4,5~10年,150,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003013,月薪
39884.97,34000.0,38000.0,45000.0,1392.0,True,38.0,39.0,1392.0,5393.0,5,10年以上,7,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003013&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003013,月薪
1263616.8,922161.3,1158234.6,1372176.1,0.0,False,78.0,86.0,10.0,149.0,1,1年以下,43,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003014,年薪
1171759.4,870520.3,1153513.1,1460703.6,34.0,True,78.0,80.0,34.0,149.0,2,1~3年,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003014,年薪
1364033.6,959047.8,1158234.6,1519721.9,23.0,True,78.0,93.0,23.0,149.0,3,3~5年,58,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003014,年薪
1429988.1,915521.75,1202498.4,1770549.8,45.0,True,81.0,98.0,45.0,149.0,4,5~10年,121,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003014,年薪
1484380.9,870520.3,1379553.4,1659890.4,37.0,True,93.0,101.0,37.0,149.0,5,10年以上,32,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003014&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003014,年薪
624294.75,479762.75,609681.0,731275.06,104.0,True,40.0,41.0,104.0,801.0,1,1年以下,1794,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003016,年薪
647381.44,479762.75,609681.0,739400.3,282.0,True,40.0,42.0,282.0,801.0,2,1~3年,939,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003016,年薪
674061.5,493470.25,624923.06,775964.1,171.0,True,41.0,44.0,171.0,801.0,3,3~5年,225,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003016,年薪
691284.0,493470.25,647786.06,853154.25,148.0,True,42.0,45.0,148.0,801.0,4,5~10年,60,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003016,年薪
717186.2,520885.28,691987.94,845028.94,96.0,True,45.0,47.0,96.0,801.0,5,10年以上,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003016,年薪
41220.367,35000.0,40000.0,45000.0,104.0,True,40.0,41.0,104.0,801.0,1,1年以下,1794,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005003016,月薪
42744.715,35000.0,40000.0,45500.0,282.0,True,40.0,42.0,282.0,801.0,2,1~3年,939,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005003016,月薪
44506.32,36000.0,41000.0,47750.0,171.0,True,41.0,44.0,171.0,801.0,3,3~5年,225,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005003016,月薪
45643.473,36000.0,42500.0,52500.0,148.0,True,42.0,45.0,148.0,801.0,4,5~10年,60,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005003016,月薪
47353.72,38000.0,45400.0,52000.0,96.0,True,45.0,47.0,96.0,801.0,5,10年以上,5,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005003016&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005003016,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004000,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004000,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004000,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004000,月薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004000,月薪
39373.152,33000.0,38000.0,44400.0,59.0,True,38.0,39.0,59.0,1491.0,1,1年以下,1890,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004001,月薪
41836.703,35000.0,39000.0,45000.0,217.0,True,39.0,41.0,217.0,1491.0,2,1~3年,1777,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004001,月薪
42270.742,35000.0,40000.0,47000.0,244.0,True,40.0,42.0,244.0,1491.0,3,3~5年,736,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004001,月薪
44292.887,37000.0,42000.0,49100.0,453.0,True,42.0,44.0,453.0,1491.0,4,5~10年,248,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004001,月薪
48529.766,40000.0,45000.0,55000.0,518.0,True,45.0,48.0,518.0,1491.0,5,10年以上,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004001,月薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004000,年薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004000,年薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004000,年薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004000,年薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004000,年薪
36325.0,30500.0,35000.0,39000.0,44.0,True,35.0,36.0,44.0,1348.0,1,1年以下,776,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004002,月薪
37469.68,32000.0,35000.0,41000.0,156.0,True,35.0,37.0,156.0,1348.0,2,1~3年,652,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004002,月薪
40120.363,33000.0,38000.0,45000.0,201.0,True,38.0,40.0,201.0,1348.0,3,3~5年,262,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004002,月薪
41023.348,35000.0,40000.0,45000.0,396.0,True,40.0,41.0,396.0,1348.0,4,5~10年,75,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004002,月薪
44597.215,37000.0,42187.5,50000.0,551.0,True,42.0,44.0,551.0,1348.0,5,10年以上,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004002,月薪
574451.44,509916.0,587176.0,686068.8,59.0,True,38.0,39.0,59.0,1491.0,1,1年以下,1890,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004001,年薪
610394.44,540820.0,602628.0,695340.0,217.0,True,39.0,41.0,217.0,1491.0,2,1~3年,1777,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004001,年薪
616727.0,540820.0,618080.0,726244.0,244.0,True,40.0,42.0,244.0,1491.0,3,3~5年,736,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004001,年薪
646230.0,571724.0,648984.0,758693.2,453.0,True,42.0,44.0,453.0,1491.0,4,5~10年,248,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004001,年薪
708045.75,618080.0,695340.0,849860.0,518.0,True,45.0,48.0,518.0,1491.0,5,10年以上,37,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004001&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004001,年薪
534693.2,441484.94,506622.06,576988.1,44.0,True,35.0,36.0,44.0,1348.0,1,1年以下,776,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004002,年薪
551542.5,463197.3,506622.06,606577.25,156.0,True,35.0,37.0,156.0,1348.0,2,1~3年,652,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004002,年薪
590559.8,477672.25,550046.8,665755.5,201.0,True,38.0,40.0,201.0,1348.0,3,3~5年,262,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004002,年薪
603851.44,506622.06,578996.7,665755.5,396.0,True,40.0,41.0,396.0,1348.0,4,5~10年,75,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004002,年薪
656457.7,535571.94,610660.56,739728.4,551.0,True,42.0,44.0,551.0,1348.0,5,10年以上,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004002&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004002,年薪
34708.95,32000.0,33250.0,36000.0,19.0,True,33.0,34.0,19.0,122.0,1,1年以下,943,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004004&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004004,月薪
37244.66,33750.0,36000.0,39000.0,44.0,True,36.0,37.0,44.0,122.0,2,1~3年,563,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004004&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004004,月薪
34501.457,33000.0,34300.0,37000.0,0.0,False,34.0,34.0,24.0,122.0,3,3~5年,146,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004004&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004004,月薪
37687.5,34000.0,37500.0,40350.0,24.0,True,37.0,37.0,24.0,122.0,4,5~10年,22,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004004&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004004,月薪
44636.363,36000.0,41000.0,49000.0,11.0,True,41.0,44.0,11.0,122.0,5,10年以上,1,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004004&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004004,月薪
,,,,,,,,,,1,1年以下,51,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004003&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2005004003,年薪
620411.94,550973.44,589481.25,713829.44,14.0,True,40.0,41.0,14.0,96.0,2,1~3年,63,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004003&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2005004003,年薪
680292.2,552638.7,633692.4,819281.5,20.0,True,43.0,45.0,20.0,96.0,3,3~5年,28,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004003&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2005004003,年薪
608867.7,515796.12,589481.25,689494.3,0.0,False,40.0,40.0,27.0,96.0,4,5~10年,12,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004003&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2005004003,年薪
755576.44,589481.25,676871.9,932845.3,35.0,True,45.0,50.0,35.0,96.0,5,10年以上,2,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2005004003&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2005004003,年薪
,,,,,,,,,,1,1年以下,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2006001000&jobexp=1&jobsource=salary_jobexp&order=2&page=1,2006001000,月薪
,,,,,,,,,,2,1~3年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2006001000&jobexp=3&jobsource=salary_jobexp&order=2&page=1,2006001000,月薪
,,,,,,,,,,3,3~5年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2006001000&jobexp=5&jobsource=salary_jobexp&order=2&page=1,2006001000,月薪
,,,,,,,,,,4,5~10年,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2006001000&jobexp=10&jobsource=salary_jobexp&order=2&page=1,2006001000,月薪
NaN,NaN,NaN,NaN,0.0,False,0.0,0.0,0.0,0.0,5,10年以上,0,https://www.104.com.tw/jobs/search/?ro=0&jobcat=2006001000&jobexp=99&jobsource=salary_jobexp&order=2&page=1,2006001000,月薪
